filename,label,group
a20_win0057,1,a20
a20_win0058,1,a20
a20_win0059,1,a20
a20_win0060,1,a20
a20_win0061,1,a20
a20_win0062,1,a20
a20_win0063,1,a20
a20_win0064,1,a20
a20_win0065,1,a20
a20_win0066,1,a20
a20_win0067,1,a20
a20_win0068,1,a20
a20_win0069,1,a20
a20_win0070,1,a20
a20_win0071,1,a20
a20_win0072,0,a20
a20_win0073,0,a20
a20_win0074,1,a20
a20_win0075,1,a20
a20_win0076,1,a20
a20_win0077,1,a20
a20_win0078,1,a20
a20_win0079,1,a20
a20_win0080,1,a20
a20_win0081,1,a20
a20_win0082,1,a20
a20_win0083,0,a20
a20_win0084,0,a20
a20_win0085,0,a20
a20_win0086,0,a20
a20_win0087,0,a20
a20_win0088,0,a20
a20_win0089,1,a20
a20_win0090,1,a20
a20_win0091,1,a20
a20_win0092,0,a20
a20_win0093,0,a20
a20_win0094,1,a20
a20_win0095,1,a20
a20_win0096,1,a20
a20_win0097,1,a20
a20_win0098,1,a20
a20_win0099,1,a20
a20_win0100,1,a20
a20_win0101,1,a20
a20_win0102,1,a20
a20_win0103,1,a20
a20_win0104,1,a20
a20_win0105,1,a20
a20_win0106,1,a20
a20_win0107,1,a20
a20_win0108,1,a20
a20_win0109,1,a20
a20_win0110,1,a20
a20_win0111,1,a20
a20_win0112,1,a20
a20_win0113,1,a20
a20_win0114,1,a20
a20_win0115,1,a20
a20_win0116,1,a20
a20_win0117,1,a20
a20_win0118,1,a20
a20_win0119,1,a20
a20_win0120,1,a20
a20_win0121,1,a20
a20_win0122,1,a20
a20_win0123,1,a20
a20_win0124,0,a20
a20_win0125,0,a20
a20_win0126,0,a20
a20_win0127,0,a20
a20_win0128,1,a20
a20_win0129,1,a20
a20_win0130,1,a20
a20_win0131,1,a20
a20_win0132,1,a20
a20_win0133,1,a20
a20_win0134,1,a20
a20_win0135,0,a20
a20_win0136,0,a20
a20_win0137,0,a20
a20_win0138,1,a20
a20_win0139,1,a20
a20_win0140,1,a20
a20_win0141,1,a20
a20_win0142,1,a20
a20_win0143,1,a20
a20_win0144,1,a20
a20_win0145,1,a20
a20_win0146,1,a20
a20_win0147,1,a20
a20_win0148,1,a20
a20_win0149,1,a20
a20_win0150,1,a20
a20_win0151,1,a20
a20_win0152,1,a20
a20_win0153,1,a20
a20_win0154,1,a20
a20_win0155,1,a20
a20_win0156,1,a20
a20_win0157,1,a20
a20_win0158,1,a20
a20_win0159,1,a20
a20_win0160,1,a20
a20_win0161,1,a20
a20_win0162,1,a20
a20_win0163,1,a20
a20_win0164,1,a20
a20_win0165,1,a20
a20_win0166,1,a20
a20_win0167,1,a20
a20_win0168,1,a20
a20_win0169,1,a20
a20_win0170,1,a20
a20_win0171,1,a20
a20_win0172,1,a20
a20_win0173,1,a20
a20_win0174,1,a20
a20_win0175,1,a20
a20_win0176,1,a20
a20_win0177,1,a20
a20_win0178,1,a20
a20_win0179,1,a20
a20_win0180,1,a20
a20_win0181,1,a20
a20_win0182,1,a20
a20_win0183,1,a20
a20_win0184,1,a20
a20_win0185,1,a20
a20_win0186,1,a20
a20_win0187,1,a20
a20_win0188,1,a20
a20_win0189,0,a20
a20_win0190,0,a20
a20_win0191,1,a20
a20_win0192,1,a20
a20_win0193,1,a20
a20_win0194,1,a20
a20_win0195,0,a20
a20_win0196,0,a20
a20_win0197,0,a20
a20_win0198,1,a20
a20_win0199,1,a20
a20_win0200,0,a20
a20_win0201,0,a20
a20_win0202,0,a20
a20_win0203,0,a20
a20_win0204,0,a20
a20_win0205,0,a20
a20_win0206,1,a20
a20_win0207,1,a20
a20_win0208,1,a20
a20_win0209,1,a20
a20_win0210,1,a20
a20_win0211,1,a20
a20_win0212,1,a20
a20_win0213,1,a20
a20_win0214,1,a20
a20_win0215,1,a20
a20_win0216,1,a20
a20_win0217,1,a20
a20_win0218,1,a20
a20_win0219,1,a20
a20_win0220,1,a20
a20_win0221,1,a20
a20_win0222,1,a20
a20_win0223,1,a20
a20_win0224,1,a20
a20_win0225,1,a20
a20_win0226,1,a20
a20_win0227,1,a20
a20_win0228,1,a20
a20_win0229,1,a20
a20_win0230,1,a20
a20_win0231,1,a20
a20_win0232,1,a20
a20_win0233,1,a20
a20_win0234,1,a20
a20_win0235,1,a20
a20_win0236,1,a20
a20_win0237,1,a20
a20_win0238,1,a20
a20_win0239,1,a20
a20_win0240,1,a20
a20_win0241,1,a20
a20_win0242,1,a20
a20_win0243,1,a20
a20_win0244,1,a20
a20_win0245,1,a20
a20_win0246,1,a20
a20_win0247,1,a20
a20_win0248,1,a20
a20_win0249,1,a20
a20_win0250,1,a20
a20_win0251,1,a20
a20_win0252,1,a20
a20_win0253,1,a20
a20_win0254,1,a20
a20_win0255,1,a20
a20_win0256,1,a20
a20_win0257,1,a20
a20_win0258,1,a20
a20_win0259,1,a20
a20_win0260,1,a20
a20_win0261,1,a20
a20_win0262,1,a20
a20_win0263,1,a20
a20_win0264,1,a20
a20_win0265,1,a20
a20_win0266,0,a20
a20_win0267,0,a20
a20_win0268,0,a20
a20_win0269,1,a20
a20_win0270,1,a20
a20_win0271,1,a20
a20_win0272,1,a20
a20_win0273,1,a20
a20_win0274,1,a20
a20_win0275,1,a20
a20_win0276,1,a20
a20_win0277,1,a20
a20_win0278,1,a20
a20_win0279,1,a20
a20_win0280,1,a20
a20_win0281,0,a20
a20_win0282,0,a20
a20_win0283,0,a20
a20_win0284,0,a20
a20_win0285,0,a20
a20_win0286,0,a20
a20_win0287,0,a20
a20_win0288,0,a20
a20_win0289,0,a20
a20_win0290,0,a20
a20_win0291,0,a20
a20_win0292,0,a20
a20_win0293,0,a20
a20_win0294,1,a20
a20_win0295,1,a20
a20_win0296,1,a20
a20_win0297,1,a20
a20_win0298,1,a20
a20_win0299,1,a20
a20_win0300,1,a20
a20_win0301,0,a20
a20_win0302,0,a20
a20_win0303,0,a20
a20_win0304,0,a20
a20_win0305,0,a20
a20_win0306,0,a20
a20_win0307,0,a20
a20_win0308,0,a20
a20_win0309,0,a20
a20_win0310,0,a20
a20_win0311,0,a20
a20_win0312,0,a20
a20_win0313,0,a20
a20_win0314,0,a20
a20_win0315,0,a20
a20_win0316,0,a20
a20_win0317,0,a20
a20_win0318,0,a20
a20_win0319,0,a20
a20_win0320,0,a20
a20_win0321,0,a20
a20_win0322,0,a20
a20_win0323,0,a20
a20_win0324,0,a20
a20_win0325,0,a20
a20_win0326,0,a20
a20_win0327,0,a20
a20_win0328,0,a20
a20_win0329,0,a20
a20_win0330,0,a20
a20_win0331,0,a20
a20_win0332,0,a20
a20_win0333,1,a20
a20_win0334,1,a20
a20_win0335,1,a20
a20_win0336,1,a20
a20_win0337,1,a20
a20_win0338,1,a20
a20_win0339,0,a20
a20_win0340,0,a20
a20_win0341,0,a20
a20_win0342,0,a20
a20_win0343,0,a20
a20_win0344,0,a20
a20_win0345,0,a20
a20_win0346,0,a20
a20_win0347,0,a20
a20_win0348,0,a20
a20_win0349,0,a20
a20_win0350,0,a20
a20_win0351,0,a20
a20_win0352,0,a20
a20_win0353,1,a20
a20_win0354,1,a20
a20_win0355,1,a20
a20_win0356,1,a20
a20_win0357,1,a20
a20_win0358,1,a20
a20_win0359,1,a20
a20_win0360,1,a20
a20_win0361,1,a20
a20_win0362,1,a20
a20_win0363,1,a20
a20_win0364,1,a20
a20_win0365,1,a20
a20_win0366,1,a20
a20_win0367,1,a20
a20_win0368,1,a20
a20_win0369,1,a20
a20_win0370,1,a20
a20_win0371,1,a20
a20_win0372,1,a20
a20_win0373,1,a20
a20_win0374,1,a20
a20_win0375,1,a20
a20_win0376,1,a20
a20_win0377,1,a20
a20_win0378,1,a20
a20_win0379,1,a20
a20_win0380,1,a20
a20_win0381,1,a20
a20_win0382,1,a20
a20_win0383,1,a20
a20_win0384,1,a20
a20_win0385,1,a20
a20_win0386,1,a20
a20_win0387,1,a20
a20_win0388,1,a20
a20_win0389,1,a20
a20_win0390,1,a20
a20_win0391,1,a20
a20_win0392,0,a20
a20_win0393,0,a20
a20_win0394,0,a20
a20_win0395,0,a20
a20_win0396,0,a20
a20_win0397,0,a20
a20_win0398,0,a20
a20_win0399,0,a20
a20_win0400,0,a20
a20_win0401,0,a20
a20_win0402,0,a20
a20_win0403,0,a20
a20_win0404,0,a20
a20_win0405,0,a20
a20_win0406,1,a20
a20_win0407,1,a20
a20_win0408,1,a20
a20_win0409,0,a20
a20_win0410,0,a20
a20_win0411,0,a20
a20_win0412,0,a20
a20_win0413,0,a20
a20_win0414,0,a20
a20_win0415,0,a20
a20_win0416,0,a20
a20_win0417,0,a20
a20_win0418,0,a20
a20_win0419,0,a20
a20_win0420,0,a20
a20_win0421,0,a20
a20_win0422,0,a20
a20_win0423,0,a20
a20_win0424,0,a20
a20_win0425,0,a20
a20_win0426,0,a20
a20_win0427,0,a20
a20_win0428,0,a20
a20_win0429,0,a20
a20_win0430,0,a20
a20_win0431,0,a20
a20_win0432,0,a20
a20_win0433,0,a20
a20_win0434,0,a20
a20_win0435,0,a20
a20_win0436,0,a20
a20_win0437,0,a20
a20_win0438,0,a20
a20_win0439,0,a20
a20_win0440,1,a20
a20_win0441,1,a20
a20_win0442,1,a20
a20_win0443,1,a20
a20_win0444,1,a20
a20_win0445,1,a20
a20_win0446,1,a20
a20_win0447,1,a20
a20_win0448,1,a20
a20_win0449,1,a20
a20_win0450,1,a20
a20_win0451,1,a20
a20_win0452,1,a20
a20_win0453,1,a20
a20_win0454,1,a20
a20_win0455,1,a20
a20_win0456,1,a20
a20_win0457,1,a20
a20_win0458,1,a20
a20_win0459,1,a20
a20_win0460,1,a20
a20_win0461,1,a20
a20_win0462,1,a20
a20_win0463,1,a20
a20_win0464,1,a20
a20_win0465,1,a20
a20_win0466,1,a20
a20_win0467,1,a20
a20_win0468,1,a20
a20_win0469,1,a20
a20_win0470,1,a20
a20_win0471,1,a20
a20_win0472,1,a20
a20_win0473,1,a20
a20_win0474,1,a20
a20_win0475,1,a20
a20_win0476,1,a20
a20_win0477,1,a20
a20_win0478,1,a20
a20_win0479,1,a20
a20_win0480,1,a20
a20_win0481,1,a20
a20_win0482,1,a20
a20_win0483,1,a20
a20_win0484,1,a20
a20_win0485,1,a20
a20_win0486,1,a20
a20_win0487,1,a20
a20_win0488,1,a20
a20_win0489,1,a20
a20_win0490,1,a20
a20_win0491,1,a20
a20_win0492,1,a20
a20_win0493,0,a20
a20_win0494,0,a20
a20_win0495,0,a20
a20_win0496,0,a20
a20_win0497,1,a20
a20_win0498,1,a20
a20_win0499,1,a20
a20_win0500,1,a20
a20_win0501,1,a20
a20_win0502,1,a20
a20_win0503,1,a20
a20_win0504,0,a20
a20_win0505,0,a20
a20_win0506,0,a20
a20_win0507,0,a20
a20_win0508,0,a20
a20_win0509,0,a20
b01_win0000,0,b01
b01_win0001,0,b01
b01_win0002,0,b01
b01_win0003,0,b01
b01_win0004,0,b01
b01_win0005,1,b01
b01_win0006,0,b01
b01_win0007,0,b01
b01_win0008,0,b01
b01_win0009,0,b01
b01_win0010,0,b01
b01_win0011,0,b01
b01_win0012,0,b01
b01_win0013,0,b01
b01_win0014,0,b01
b01_win0015,0,b01
b01_win0016,0,b01
b01_win0017,0,b01
b01_win0018,0,b01
b01_win0019,0,b01
b01_win0020,0,b01
b01_win0021,0,b01
b01_win0022,0,b01
b01_win0023,0,b01
b01_win0024,0,b01
b01_win0025,0,b01
b01_win0026,0,b01
b01_win0027,0,b01
b01_win0028,0,b01
b01_win0029,0,b01
b01_win0030,0,b01
b01_win0031,0,b01
b01_win0032,0,b01
b01_win0033,0,b01
b01_win0034,0,b01
b01_win0035,0,b01
b01_win0036,0,b01
b01_win0037,0,b01
b01_win0038,0,b01
b01_win0039,0,b01
b01_win0040,0,b01
b01_win0041,0,b01
b01_win0042,0,b01
b01_win0043,0,b01
b01_win0044,0,b01
b01_win0045,0,b01
b01_win0046,0,b01
b01_win0047,0,b01
b01_win0048,0,b01
b01_win0049,0,b01
b01_win0050,0,b01
b01_win0051,0,b01
b01_win0052,0,b01
b01_win0053,0,b01
b01_win0054,0,b01
b01_win0055,0,b01
b01_win0056,0,b01
b01_win0057,0,b01
b01_win0058,0,b01
b01_win0059,0,b01
b01_win0060,0,b01
b01_win0061,0,b01
b01_win0062,0,b01
b01_win0063,0,b01
b01_win0064,0,b01
b01_win0065,0,b01
b01_win0066,0,b01
b01_win0067,0,b01
b01_win0068,0,b01
b01_win0069,0,b01
b01_win0070,0,b01
b01_win0071,0,b01
b01_win0072,0,b01
b01_win0073,0,b01
b01_win0074,0,b01
b01_win0075,0,b01
b01_win0076,0,b01
b01_win0077,0,b01
b01_win0078,0,b01
b01_win0079,0,b01
b01_win0080,0,b01
b01_win0081,0,b01
b01_win0082,0,b01
b01_win0083,0,b01
b01_win0084,0,b01
b01_win0085,0,b01
b01_win0086,0,b01
b01_win0087,0,b01
b01_win0088,0,b01
b01_win0089,0,b01
b01_win0090,0,b01
b01_win0091,0,b01
b01_win0092,0,b01
b01_win0093,0,b01
b01_win0094,0,b01
b01_win0095,0,b01
b01_win0096,0,b01
b01_win0097,0,b01
b01_win0098,0,b01
b01_win0099,0,b01
b01_win0100,0,b01
b01_win0101,0,b01
b01_win0102,0,b01
b01_win0103,0,b01
b01_win0104,0,b01
b01_win0105,0,b01
b01_win0106,0,b01
b01_win0107,0,b01
b01_win0108,0,b01
b01_win0109,0,b01
b01_win0110,0,b01
b01_win0111,0,b01
b01_win0112,0,b01
b01_win0113,0,b01
b01_win0114,0,b01
b01_win0115,0,b01
b01_win0116,0,b01
b01_win0117,0,b01
b01_win0118,0,b01
b01_win0119,0,b01
b01_win0120,0,b01
b01_win0121,0,b01
b01_win0122,0,b01
b01_win0123,0,b01
b01_win0124,0,b01
b01_win0125,0,b01
b01_win0126,0,b01
b01_win0127,0,b01
b01_win0128,0,b01
b01_win0129,0,b01
b01_win0130,0,b01
b01_win0131,0,b01
b01_win0132,0,b01
b01_win0133,0,b01
b01_win0134,0,b01
b01_win0135,1,b01
b01_win0136,0,b01
b01_win0137,0,b01
b01_win0138,0,b01
b01_win0139,0,b01
b01_win0140,0,b01
b01_win0141,0,b01
b01_win0142,0,b01
b01_win0143,0,b01
b01_win0144,0,b01
b01_win0145,0,b01
b01_win0146,0,b01
b01_win0147,0,b01
b01_win0148,0,b01
b01_win0149,0,b01
b01_win0150,0,b01
b01_win0151,0,b01
b01_win0152,0,b01
b01_win0153,0,b01
b01_win0154,0,b01
b01_win0155,0,b01
b01_win0156,0,b01
b01_win0157,0,b01
b01_win0158,0,b01
b01_win0159,1,b01
b01_win0160,1,b01
b01_win0161,1,b01
b01_win0162,1,b01
b01_win0163,0,b01
b01_win0164,0,b01
b01_win0165,0,b01
b01_win0166,0,b01
b01_win0167,0,b01
b01_win0168,0,b01
b01_win0169,0,b01
b01_win0170,0,b01
b01_win0171,0,b01
b01_win0172,0,b01
b01_win0173,0,b01
b01_win0174,0,b01
b01_win0175,0,b01
b01_win0176,0,b01
b01_win0177,0,b01
b01_win0178,0,b01
b01_win0179,0,b01
b01_win0180,0,b01
b01_win0181,0,b01
b01_win0182,0,b01
b01_win0183,0,b01
b01_win0184,0,b01
b01_win0185,0,b01
b01_win0186,0,b01
b01_win0187,0,b01
b01_win0188,0,b01
b01_win0189,0,b01
b01_win0190,0,b01
b01_win0191,0,b01
b01_win0192,0,b01
b01_win0193,0,b01
b01_win0194,0,b01
b01_win0195,0,b01
b01_win0196,0,b01
b01_win0197,0,b01
b01_win0198,0,b01
b01_win0199,0,b01
b01_win0200,0,b01
b01_win0201,0,b01
b01_win0202,0,b01
b01_win0203,0,b01
b01_win0204,0,b01
b01_win0205,0,b01
b01_win0206,0,b01
b01_win0207,0,b01
b01_win0208,0,b01
b01_win0209,0,b01
b01_win0210,0,b01
b01_win0211,0,b01
b01_win0212,0,b01
b01_win0213,0,b01
b01_win0214,0,b01
b01_win0215,0,b01
b01_win0216,0,b01
b01_win0217,0,b01
b01_win0218,0,b01
b01_win0219,0,b01
b01_win0220,0,b01
b01_win0221,0,b01
b01_win0222,0,b01
b01_win0223,0,b01
b01_win0224,0,b01
b01_win0225,0,b01
b01_win0226,0,b01
b01_win0227,0,b01
b01_win0228,0,b01
b01_win0229,0,b01
b01_win0230,0,b01
b01_win0231,0,b01
b01_win0232,0,b01
b01_win0233,0,b01
b01_win0234,0,b01
b01_win0235,0,b01
b01_win0236,0,b01
b01_win0237,0,b01
b01_win0238,0,b01
b01_win0239,0,b01
b01_win0240,0,b01
b01_win0241,0,b01
b01_win0242,0,b01
b01_win0243,0,b01
b01_win0244,0,b01
b01_win0245,0,b01
b01_win0246,0,b01
b01_win0247,0,b01
b01_win0248,0,b01
b01_win0249,0,b01
b01_win0250,0,b01
b01_win0251,0,b01
b01_win0252,0,b01
b01_win0253,0,b01
b01_win0254,0,b01
b01_win0255,0,b01
b01_win0256,0,b01
b01_win0257,0,b01
b01_win0258,0,b01
b01_win0259,0,b01
b01_win0260,0,b01
b01_win0261,0,b01
b01_win0262,0,b01
b01_win0263,0,b01
b01_win0264,0,b01
b01_win0265,0,b01
b01_win0266,0,b01
b01_win0267,0,b01
b01_win0268,0,b01
b01_win0269,0,b01
b01_win0270,0,b01
b01_win0271,0,b01
b01_win0272,0,b01
b01_win0273,0,b01
b01_win0274,0,b01
b01_win0275,0,b01
b01_win0276,0,b01
b01_win0277,0,b01
b01_win0278,0,b01
b01_win0279,0,b01
b01_win0280,0,b01
b01_win0281,0,b01
b01_win0282,0,b01
b01_win0283,0,b01
b01_win0284,0,b01
b01_win0285,0,b01
b01_win0286,0,b01
b01_win0287,0,b01
b01_win0288,0,b01
b01_win0289,0,b01
b01_win0290,0,b01
b01_win0291,0,b01
b01_win0292,0,b01
b01_win0293,0,b01
b01_win0294,0,b01
b01_win0295,0,b01
b01_win0296,0,b01
b01_win0297,0,b01
b01_win0298,0,b01
b01_win0299,0,b01
b01_win0300,0,b01
b01_win0301,0,b01
b01_win0302,0,b01
b01_win0303,0,b01
b01_win0304,0,b01
b01_win0305,0,b01
b01_win0306,0,b01
b01_win0307,0,b01
b01_win0308,0,b01
b01_win0309,0,b01
b01_win0310,0,b01
b01_win0311,0,b01
b01_win0312,0,b01
b01_win0313,0,b01
b01_win0314,0,b01
b01_win0315,0,b01
b01_win0316,0,b01
b01_win0317,0,b01
b01_win0318,0,b01
b01_win0319,0,b01
b01_win0320,0,b01
b01_win0321,0,b01
b01_win0322,0,b01
b01_win0323,0,b01
b01_win0324,0,b01
b01_win0325,0,b01
b01_win0326,0,b01
b01_win0327,0,b01
b01_win0328,0,b01
b01_win0329,0,b01
b01_win0330,0,b01
b01_win0331,0,b01
b01_win0332,0,b01
b01_win0333,0,b01
b01_win0334,0,b01
b01_win0335,0,b01
b01_win0336,0,b01
b01_win0337,0,b01
b01_win0338,0,b01
b01_win0339,1,b01
b01_win0340,0,b01
b01_win0341,0,b01
b01_win0342,0,b01
b01_win0343,0,b01
b01_win0344,0,b01
b01_win0345,0,b01
b01_win0346,0,b01
b01_win0347,0,b01
b01_win0348,0,b01
b01_win0349,0,b01
b01_win0350,0,b01
b01_win0351,0,b01
b01_win0352,0,b01
b01_win0353,0,b01
b01_win0354,0,b01
b01_win0355,0,b01
b01_win0356,0,b01
b01_win0357,0,b01
b01_win0358,0,b01
b01_win0359,0,b01
b01_win0360,0,b01
b01_win0361,0,b01
b01_win0362,0,b01
b01_win0363,0,b01
b01_win0364,0,b01
b01_win0365,0,b01
b01_win0366,0,b01
b01_win0367,0,b01
b01_win0368,0,b01
b01_win0369,0,b01
b01_win0370,0,b01
b01_win0371,0,b01
b01_win0372,0,b01
b01_win0373,0,b01
b01_win0374,0,b01
b01_win0375,0,b01
b01_win0376,0,b01
b01_win0377,0,b01
b01_win0378,0,b01
b01_win0379,0,b01
b01_win0380,0,b01
b01_win0381,0,b01
b01_win0382,0,b01
b01_win0383,0,b01
b01_win0384,0,b01
b01_win0385,0,b01
b01_win0386,0,b01
b01_win0387,0,b01
b01_win0388,0,b01
b01_win0389,0,b01
b01_win0390,0,b01
b01_win0391,0,b01
b01_win0392,0,b01
b01_win0393,0,b01
b01_win0394,0,b01
b01_win0395,0,b01
b01_win0396,0,b01
b01_win0397,0,b01
b01_win0398,0,b01
b01_win0399,0,b01
b01_win0400,0,b01
b01_win0401,0,b01
b01_win0402,0,b01
b01_win0403,0,b01
b01_win0404,0,b01
b01_win0405,0,b01
b01_win0406,0,b01
b01_win0407,0,b01
b01_win0408,0,b01
b01_win0409,0,b01
b01_win0410,0,b01
b01_win0411,0,b01
b01_win0412,0,b01
b01_win0413,0,b01
b01_win0414,0,b01
b01_win0415,0,b01
b01_win0416,0,b01
b01_win0417,0,b01
b01_win0418,0,b01
b01_win0419,0,b01
b01_win0420,1,b01
b01_win0421,1,b01
b01_win0422,0,b01
b01_win0423,0,b01
b01_win0424,0,b01
b01_win0425,1,b01
b01_win0426,1,b01
b01_win0427,1,b01
b01_win0428,1,b01
b01_win0429,1,b01
b01_win0430,1,b01
b01_win0431,1,b01
b01_win0432,1,b01
b01_win0433,1,b01
b01_win0434,1,b01
b01_win0435,0,b01
b01_win0436,0,b01
b01_win0437,0,b01
b01_win0438,0,b01
b01_win0439,0,b01
b01_win0440,0,b01
b01_win0441,0,b01
b01_win0442,0,b01
b01_win0443,0,b01
b01_win0444,0,b01
b01_win0445,0,b01
b01_win0446,0,b01
b01_win0447,0,b01
b01_win0448,0,b01
b01_win0449,0,b01
b01_win0450,0,b01
b01_win0451,0,b01
b01_win0452,0,b01
b01_win0453,0,b01
b01_win0454,0,b01
b01_win0455,0,b01
b01_win0456,0,b01
b01_win0457,0,b01
b01_win0458,0,b01
b01_win0459,0,b01
b01_win0460,0,b01
b01_win0461,0,b01
b01_win0462,0,b01
b01_win0463,0,b01
b01_win0464,0,b01
b01_win0465,0,b01
b01_win0466,0,b01
b01_win0467,0,b01
b01_win0468,0,b01
b01_win0469,0,b01
b01_win0470,0,b01
b01_win0471,0,b01
b01_win0472,0,b01
b01_win0473,0,b01
b01_win0474,0,b01
b01_win0475,0,b01
b01_win0476,0,b01
b01_win0477,0,b01
b01_win0478,0,b01
b01_win0479,0,b01
b01_win0480,0,b01
b01_win0481,0,b01
b01_win0482,0,b01
b01_win0483,0,b01
b01_win0484,0,b01
b01_win0485,0,b01
b02_win0000,0,b02
b02_win0001,0,b02
b02_win0002,0,b02
b02_win0003,0,b02
b02_win0004,0,b02
b02_win0005,0,b02
b02_win0006,0,b02
b02_win0007,0,b02
b02_win0008,0,b02
b02_win0009,0,b02
b02_win0010,0,b02
b02_win0011,0,b02
b02_win0012,0,b02
b02_win0013,0,b02
b02_win0014,0,b02
b02_win0015,0,b02
b02_win0016,0,b02
b02_win0017,0,b02
b02_win0018,0,b02
b02_win0019,0,b02
b02_win0020,0,b02
b02_win0021,0,b02
b02_win0022,0,b02
b02_win0023,0,b02
b02_win0024,0,b02
b02_win0025,0,b02
b02_win0026,0,b02
b02_win0027,0,b02
b02_win0028,0,b02
b02_win0029,0,b02
b02_win0030,0,b02
b02_win0031,0,b02
b02_win0032,0,b02
b02_win0033,0,b02
b02_win0034,0,b02
b02_win0035,0,b02
b02_win0036,0,b02
b02_win0037,0,b02
b02_win0038,0,b02
b02_win0039,0,b02
b02_win0040,0,b02
b02_win0041,0,b02
b02_win0042,0,b02
b02_win0043,0,b02
b02_win0044,0,b02
b02_win0045,0,b02
b02_win0046,0,b02
b02_win0047,0,b02
b02_win0048,0,b02
b02_win0049,0,b02
b02_win0050,0,b02
b02_win0051,0,b02
b02_win0052,0,b02
b02_win0053,0,b02
b02_win0054,0,b02
b02_win0055,0,b02
b02_win0056,0,b02
b02_win0057,0,b02
b02_win0058,0,b02
b02_win0059,0,b02
b02_win0060,0,b02
b02_win0061,0,b02
b02_win0062,0,b02
b02_win0063,0,b02
b02_win0064,0,b02
b02_win0065,0,b02
b02_win0066,0,b02
b02_win0067,0,b02
b02_win0068,0,b02
b02_win0069,0,b02
b02_win0070,0,b02
b02_win0071,0,b02
b02_win0072,0,b02
b02_win0073,0,b02
b02_win0074,0,b02
b02_win0075,0,b02
b02_win0076,0,b02
b02_win0077,0,b02
b02_win0078,1,b02
b02_win0079,1,b02
b02_win0080,1,b02
b02_win0081,1,b02
b02_win0082,1,b02
b02_win0083,1,b02
b02_win0084,1,b02
b02_win0085,1,b02
b02_win0086,1,b02
b02_win0087,1,b02
b02_win0088,1,b02
b02_win0089,1,b02
b02_win0090,1,b02
b02_win0091,1,b02
b02_win0092,1,b02
b02_win0093,1,b02
b02_win0094,1,b02
b02_win0095,1,b02
b02_win0096,1,b02
b02_win0097,1,b02
b02_win0098,1,b02
b02_win0099,1,b02
b02_win0100,1,b02
b02_win0101,0,b02
b02_win0102,0,b02
b02_win0103,0,b02
b02_win0104,0,b02
b02_win0105,0,b02
b02_win0106,0,b02
b02_win0107,0,b02
b02_win0108,0,b02
b02_win0109,0,b02
b02_win0110,0,b02
b02_win0111,0,b02
b02_win0112,0,b02
b02_win0113,0,b02
b02_win0114,0,b02
b02_win0115,0,b02
b02_win0116,0,b02
b02_win0117,0,b02
b02_win0118,0,b02
b02_win0119,0,b02
b02_win0120,0,b02
b02_win0121,0,b02
b02_win0122,0,b02
b02_win0123,0,b02
b02_win0124,0,b02
b02_win0125,0,b02
b02_win0126,0,b02
b02_win0127,0,b02
b02_win0128,0,b02
b02_win0129,0,b02
b02_win0130,0,b02
b02_win0131,0,b02
b02_win0132,0,b02
b02_win0133,0,b02
b02_win0134,0,b02
b02_win0135,0,b02
b02_win0136,0,b02
b02_win0137,0,b02
b02_win0138,0,b02
b02_win0139,1,b02
b02_win0140,0,b02
b02_win0141,0,b02
b02_win0142,0,b02
b02_win0143,0,b02
b02_win0144,0,b02
b02_win0145,0,b02
b02_win0146,0,b02
b02_win0147,0,b02
b02_win0148,0,b02
b02_win0149,0,b02
b02_win0150,0,b02
b02_win0151,0,b02
b02_win0152,0,b02
b02_win0153,0,b02
b02_win0154,0,b02
b02_win0155,0,b02
b02_win0156,0,b02
b02_win0157,0,b02
b02_win0158,1,b02
b02_win0159,1,b02
b02_win0160,1,b02
b02_win0161,0,b02
b02_win0162,0,b02
b02_win0163,0,b02
b02_win0164,0,b02
b02_win0165,0,b02
b02_win0166,0,b02
b02_win0167,0,b02
b02_win0168,0,b02
b02_win0169,0,b02
b02_win0170,0,b02
b02_win0171,0,b02
b02_win0172,0,b02
b02_win0173,0,b02
b02_win0174,0,b02
b02_win0175,0,b02
b02_win0176,0,b02
b02_win0177,0,b02
b02_win0178,0,b02
b02_win0179,0,b02
b02_win0180,0,b02
b02_win0181,0,b02
b02_win0182,0,b02
b02_win0183,0,b02
b02_win0184,0,b02
b02_win0185,0,b02
b02_win0186,0,b02
b02_win0187,0,b02
b02_win0188,0,b02
b02_win0189,0,b02
b02_win0190,0,b02
b02_win0191,0,b02
b02_win0192,0,b02
b02_win0193,0,b02
b02_win0194,1,b02
b02_win0195,0,b02
b02_win0196,0,b02
b02_win0197,0,b02
b02_win0198,0,b02
b02_win0199,0,b02
b02_win0200,0,b02
b02_win0201,0,b02
b02_win0202,0,b02
b02_win0203,0,b02
b02_win0204,0,b02
b02_win0205,0,b02
b02_win0206,0,b02
b02_win0207,0,b02
b02_win0208,0,b02
b02_win0209,0,b02
b02_win0210,0,b02
b02_win0211,0,b02
b02_win0212,0,b02
b02_win0213,0,b02
b02_win0214,0,b02
b02_win0215,0,b02
b02_win0216,0,b02
b02_win0217,0,b02
b02_win0218,0,b02
b02_win0219,0,b02
b02_win0220,0,b02
b02_win0221,0,b02
b02_win0222,0,b02
b02_win0223,1,b02
b02_win0224,1,b02
b02_win0225,1,b02
b02_win0226,1,b02
